customer_id,total_revenue,total_invoices,avg_basket_size,unique_products,cluster,customerid,last_purchase_date,days_since_last_purchase,is_churned
15254,300.36,1,275.0,18,0,15254.0,2011-08-04 15:04:00,126,0
15255,890.85,1,489.0,47,0,15255.0,2011-10-04 12:43:00,66,0
15256,98.45,1,55.0,6,0,15256.0,2011-07-14 11:47:00,148,0
15257,232.15,2,22.5,7,0,15257.0,2011-03-03 13:57:00,280,1
15258,623.16,2,71.0,32,0,15258.0,2011-06-24 12:30:00,168,0
15260,1780.77,8,107.625,62,0,15260.0,2011-08-31 13:55:00,99,0
15261,254.82,1,270.0,19,0,15261.0,2011-07-27 15:20:00,134,0
15262,178.95000000000002,1,73.0,10,0,15262.0,2011-01-20 12:16:00,323,1
15263,156.51,1,89.0,12,0,15263.0,2011-08-25 10:26:00,106,0
15264,393.74,1,265.0,23,0,15264.0,2011-10-06 13:49:00,63,0
15265,1506.12,2,306.0,76,0,15265.0,2011-07-11 14:46:00,150,0
15266,119.3,1,18.0,6,0,15266.0,2011-01-05 13:40:00,337,1
15267,1717.36,5,188.8,8,0,15267.0,2011-11-17 15:59:00,21,0
15269,408.8,1,26.0,2,0,15269.0,2011-11-16 09:32:00,23,0
15270,2298.2000000000003,9,162.11111111111111,22,0,15270.0,2011-11-24 09:24:00,15,0
15271,2386.11,16,75.375,184,2,15271.0,2011-12-02 14:11:00,6,0
15272,721.94,2,155.0,63,0,15272.0,2011-10-13 12:59:00,56,0
15274,716.57,2,309.5,44,0,15274.0,2011-12-05 16:57:00,3,0
15275,609.19,2,248.5,41,0,15275.0,2011-11-08 17:54:00,30,0
15276,128.63,1,61.0,49,0,15276.0,2011-10-04 16:39:00,65,0
15277,255.9,1,205.0,12,0,15277.0,2011-10-24 10:08:00,46,0
15279,277.41,2,92.5,21,0,15279.0,2010-12-20 10:48:00,354,1
15280,113.12,1,154.0,16,0,15280.0,2011-06-20 17:14:00,171,0
15281,2239.9500000000003,12,99.41666666666669,122,2,15281.0,2011-10-12 09:10:00,58,0
15286,240.55,1,55.0,3,0,15286.0,2011-10-21 11:08:00,49,0
15287,485.24,3,144.0,17,0,15287.0,2011-11-17 15:34:00,21,0
15288,2306.52,5,155.0,80,0,15288.0,2011-10-27 16:58:00,42,0
15289,935.1,4,249.0,43,0,15289.0,2011-11-10 13:49:00,28,0
15290,7803.77,21,211.0,93,2,15290.0,2011-12-05 11:39:00,4,0
15291,4596.51,20,103.7,63,2,15291.0,2011-11-14 11:02:00,25,0
15292,178.39,1,55.0,24,0,15292.0,2011-05-22 15:00:00,200,1
15296,3610.31,10,175.7,137,2,15296.0,2011-10-26 16:33:00,43,0
15297,635.04,4,72.5,30,0,15297.0,2011-11-29 16:32:00,9,0
15298,3774.1,14,196.57142857142856,115,2,15298.0,2011-12-07 17:17:00,1,0
15299,3787.09,11,267.27272727272725,9,0,15299.0,2011-10-03 14:19:00,66,0
15300,496.44,1,292.0,28,0,15300.0,2011-10-06 17:08:00,63,0
15301,5007.72,14,196.0,167,2,15301.0,2011-10-20 09:57:00,50,0
15303,574.02,1,248.0,31,0,15303.0,2011-02-22 13:59:00,289,1
15304,680.3000000000001,10,10.0,8,0,15304.0,2011-10-10 10:23:00,60,0
15306,1174.35,3,270.0,57,0,15306.0,2011-10-06 12:56:00,63,0
15307,205.3,1,37.0,12,0,15307.0,2011-09-05 11:38:00,95,0
15308,302.27,2,86.5,19,0,15308.0,2011-03-14 12:24:00,270,1
15311,59248.17,118,319.04237288135596,571,1,15311.0,2011-12-09 12:00:00,0,0
15312,921.1,5,102.6,42,0,15312.0,2011-09-25 13:10:00,74,0
15313,52.0,1,25.0,1,0,15313.0,2011-08-21 16:02:00,109,0
15314,327.97,1,313.0,24,0,15314.0,2011-05-24 14:39:00,198,1
15315,551.54,3,279.3333333333333,35,0,15315.0,2011-10-06 12:51:00,63,0
15316,165.0,1,100.0,1,0,15316.0,2011-01-17 11:34:00,326,1
15318,312.62,1,642.0,33,0,15318.0,2011-12-06 11:30:00,3,0
15319,204.5,1,175.0,16,0,15319.0,2011-03-01 12:48:00,283,1
15320,267.13,1,326.0,36,0,15320.0,2011-10-26 13:27:00,43,0
15321,2663.48,4,291.0,83,0,15321.0,2011-10-21 13:58:00,48,0
15322,611.27,2,187.5,42,0,15322.0,2011-10-06 20:38:00,63,0
15325,160.09,1,230.0,47,0,15325.0,2011-08-28 11:55:00,103,0
15326,311.71,1,386.0,29,0,15326.0,2011-01-10 11:38:00,333,1
15327,208.75,1,116.0,10,0,15327.0,2011-10-18 11:55:00,52,0
15329,1005.5,5,95.2,52,0,15329.0,2011-11-04 12:56:00,34,0
15330,714.96,2,656.0,10,0,15330.0,2011-11-07 17:50:00,31,0
15332,1661.06,4,163.0,29,0,15332.0,2010-12-08 14:43:00,365,1
15333,1028.56,1,344.0,16,0,15333.0,2011-05-15 13:27:00,207,1
15334,347.72,3,89.66666666666667,67,0,15334.0,2011-07-06 11:22:00,156,0
15335,167.72,1,77.0,34,0,15335.0,2011-10-17 12:50:00,53,0
15339,545.12,3,137.0,79,0,15339.0,2011-10-04 12:51:00,65,0
15341,2020.52,1,812.0,17,0,15341.0,2011-09-20 09:40:00,80,0
15342,391.76,2,138.0,24,0,15342.0,2011-08-15 16:20:00,115,0
15343,364.5,1,84.0,21,0,15343.0,2011-09-13 13:55:00,86,0
15344,476.58,5,21.2,21,0,15344.0,2011-12-09 10:45:00,0,0
15345,367.69,2,39.0,20,0,15345.0,2011-11-04 13:24:00,34,0
15346,252.42,1,144.0,17,0,15346.0,2011-01-11 11:18:00,332,1
15347,201.6,1,130.0,5,0,15347.0,2010-12-08 15:25:00,365,1
15348,158.04,1,84.0,9,0,15348.0,2011-09-28 13:17:00,71,0
15349,461.36,2,159.0,65,0,15349.0,2011-07-04 16:06:00,157,0
15350,115.65000000000002,1,51.0,5,0,15350.0,2010-12-01 13:33:00,372,1
15351,1774.81,10,69.6,160,2,15351.0,2011-11-27 12:52:00,11,0
15353,767.62,2,169.5,59,0,15353.0,2011-03-30 12:15:00,254,1
15355,277.05,2,22.5,9,0,15355.0,2011-11-10 13:44:00,28,0
15356,2667.42,10,161.9,215,2,15356.0,2011-11-08 13:11:00,30,0
15358,8235.65,29,238.8965517241379,292,2,15358.0,2011-12-05 09:04:00,4,0
15360,427.93,1,223.0,13,0,15360.0,2011-10-31 09:35:00,39,0
15361,418.92,1,336.0,7,0,15361.0,2010-12-13 09:52:00,361,1
15363,318.05,2,71.5,16,0,15363.0,2011-04-12 15:48:00,240,1
15364,913.19,2,246.5,29,0,15364.0,2011-09-05 09:46:00,95,0
15365,1330.45,9,84.22222222222223,66,0,15365.0,2011-11-14 08:29:00,25,0
15366,602.51,2,310.5,37,0,15366.0,2011-09-25 15:01:00,74,0
15367,1867.69,5,211.0,92,0,15367.0,2011-10-13 14:13:00,56,0
15368,446.94,1,230.0,4,0,15368.0,2011-11-18 14:42:00,20,0
15369,-1592.49,1,-1.0,1,0,15369.0,2011-07-18 15:11:00,143,0
15370,2097.75,8,100.5,65,0,15370.0,2011-10-30 10:58:00,40,0
15372,2007.4,1,2924.0,27,2,15372.0,2011-07-25 16:39:00,136,0
15373,2186.21,13,36.15384615384615,74,0,15373.0,2011-12-01 15:05:00,7,0
15374,168.0,1,126.0,3,0,15374.0,2011-08-03 09:59:00,128,0
15376,1203.86,3,203.0,100,0,15376.0,2011-10-30 15:04:00,39,0
15379,3631.89,8,286.625,145,2,15379.0,2011-06-23 13:13:00,168,0
15380,1682.36,6,62.333333333333336,22,0,15380.0,2011-12-01 12:13:00,8,0
15381,596.85,2,85.5,8,0,15381.0,2011-05-10 11:55:00,213,1
15382,5927.86,8,500.375,193,2,15382.0,2011-11-25 10:58:00,14,0
15384,635.76,3,197.66666666666663,35,0,15384.0,2011-06-23 10:57:00,169,0
15385,316.88000000000005,1,161.0,12,0,15385.0,2011-10-30 15:11:00,39,0
15386,394.14,1,446.0,31,0,15386.0,2011-06-06 13:47:00,185,1
15388,140.54,1,88.0,10,0,15388.0,2011-03-14 13:53:00,269,1
15389,500.0,1,400.0,1,0,15389.0,2011-06-20 16:18:00,171,0
15392,1515.73,5,253.0,74,0,15392.0,2011-12-05 11:01:00,4,0
15393,231.86,2,75.0,10,0,15393.0,2011-11-23 16:48:00,15,0
15394,2183.54,4,227.5,54,0,15394.0,2011-11-30 11:49:00,9,0
15395,107.45,1,17.0,7,0,15395.0,2011-01-18 12:40:00,325,1
15396,288.18,1,122.0,14,0,15396.0,2011-08-19 10:56:00,112,0
15397,94.0,1,20.0,6,0,15397.0,2011-02-23 09:25:00,289,1
15398,1339.63,3,255.66666666666663,60,0,15398.0,2011-11-23 16:47:00,15,0
15399,815.77,3,203.66666666666663,45,0,15399.0,2011-12-08 13:04:00,0,0
15400,666.7,6,60.0,10,0,15400.0,2011-09-08 13:57:00,91,0
15402,626.77,2,347.0,35,0,15402.0,2011-07-14 12:17:00,148,0
15405,349.1,1,193.0,8,0,15405.0,2011-06-03 14:44:00,188,1
15406,417.76,4,58.25,51,0,15406.0,2011-11-21 16:14:00,17,0
15407,1042.63,4,136.75,142,0,15407.0,2011-11-06 11:55:00,33,0
15408,267.18,1,106.0,34,0,15408.0,2011-03-20 15:02:00,263,1
15410,3450.84,8,150.0,48,0,15410.0,2011-09-16 14:47:00,83,0
15411,1329.93,5,105.0,86,0,15411.0,2011-11-13 15:19:00,25,0
15412,190.53,1,108.0,10,0,15412.0,2011-06-21 15:24:00,170,0
15414,774.9,3,147.66666666666666,37,0,15414.0,2011-11-30 09:50:00,9,0
15415,554.57,1,539.0,46,0,15415.0,2011-01-30 14:13:00,312,1
15416,3974.37,5,417.8,165,2,15416.0,2011-10-06 09:38:00,64,0
15417,508.8,1,284.0,28,0,15417.0,2011-09-15 15:26:00,84,0
15419,135.86,1,230.0,8,0,15419.0,2011-11-15 09:23:00,24,0
15421,950.36,4,125.0,40,0,15421.0,2011-10-12 09:20:00,58,0
15422,97.7,2,19.0,6,0,15422.0,2011-01-20 16:17:00,322,1
15423,43.5,1,101.0,2,0,15423.0,2011-11-01 14:01:00,37,0
15424,383.34,2,277.0,17,0,15424.0,2011-03-30 13:02:00,253,1
15426,1323.45,7,88.71428571428571,222,2,15426.0,2011-11-20 15:36:00,18,0
15427,1366.1,3,299.0,233,2,15427.0,2011-11-06 14:29:00,32,0
15428,93.78,1,102.0,6,0,15428.0,2011-11-24 16:54:00,14,0
15429,353.65000000000003,3,120.66666666666669,77,0,15429.0,2011-11-13 12:28:00,26,0
15432,171.19,1,65.0,10,0,15432.0,2011-11-16 16:30:00,22,0
15433,417.87,3,133.0,40,0,15433.0,2011-09-21 16:24:00,78,0
15434,997.48,6,106.33333333333331,40,0,15434.0,2011-12-01 13:33:00,7,0
15435,149.29,1,54.0,29,0,15435.0,2011-11-17 16:39:00,21,0
15436,1013.52,3,177.66666666666666,243,2,15436.0,2011-11-27 16:05:00,11,0
15437,198.86,1,77.0,44,0,15437.0,2011-03-22 13:11:00,261,1
15438,156.58,1,59.0,25,0,15438.0,2011-07-31 14:19:00,130,0
15440,381.44,3,65.0,50,0,15440.0,2011-10-16 12:16:00,54,0
15442,594.0,1,120.0,2,0,15442.0,2011-04-05 12:24:00,248,1
15443,3048.71,8,195.125,237,2,15443.0,2011-12-08 10:40:00,1,0
15444,1398.46,2,372.0,191,2,15444.0,2011-11-30 17:37:00,8,0
15445,113.5,1,58.0,5,0,15445.0,2011-03-20 15:06:00,263,1
15447,155.17,1,85.0,9,0,15447.0,2011-01-13 11:26:00,330,1
15448,494.64,1,232.0,28,0,15448.0,2011-01-31 10:42:00,312,1
15449,971.22,5,162.0,47,0,15449.0,2011-11-13 15:02:00,25,0
15450,429.84,1,376.0,30,0,15450.0,2011-11-09 17:11:00,29,0
15452,512.78,3,89.33333333333333,47,0,15452.0,2011-11-10 12:13:00,29,0
15453,1306.47,7,105.71428571428572,169,2,15453.0,2011-12-08 10:59:00,1,0
15454,161.6,1,72.0,23,0,15454.0,2010-12-12 14:21:00,361,1
15456,434.59,3,211.0,48,0,15456.0,2011-03-01 13:51:00,282,1
15457,228.67,1,128.0,56,0,15457.0,2011-03-22 15:31:00,261,1
15458,161.64,1,156.0,7,0,15458.0,2011-11-14 13:08:00,24,0
15460,199.11,1,100.0,53,0,15460.0,2010-12-20 16:08:00,353,1
15462,234.6,3,57.333333333333336,9,0,15462.0,2011-09-06 13:11:00,93,0
15463,126.14,1,106.0,7,0,15463.0,2011-11-10 12:57:00,28,0
15464,1044.65,1,348.0,155,0,15464.0,2011-01-05 15:56:00,337,1
15465,6945.0199999999995,24,50.708333333333336,43,2,15465.0,2011-11-20 10:11:00,19,0
15466,331.13,1,242.0,56,0,15466.0,2011-09-15 14:08:00,84,0
15467,509.93,4,75.75,41,0,15467.0,2011-11-30 14:17:00,8,0
15468,438.46,5,30.0,25,0,15468.0,2011-11-04 13:11:00,34,0
15469,504.5,4,37.5,24,0,15469.0,2011-10-27 19:16:00,42,0
15471,426.41,1,240.0,67,0,15471.0,2011-12-07 14:12:00,1,0
15472,371.56,1,251.0,76,0,15472.0,2011-08-18 15:17:00,112,0
15473,1465.2,10,55.2,4,0,15473.0,2011-11-25 15:15:00,13,0
15475,454.11,1,319.0,29,0,15475.0,2011-09-23 15:20:00,76,0
15478,1399.92,2,287.5,34,0,15478.0,2011-10-30 14:19:00,39,0
15480,905.5,1,303.0,45,0,15480.0,2011-08-15 14:32:00,115,0
15482,6393.52,16,186.375,46,0,15482.0,2011-11-24 10:46:00,15,0
15483,220.65,4,70.5,74,0,15483.0,2011-07-01 13:07:00,160,0
15484,3559.21,5,626.8,135,2,15484.0,2011-12-08 15:03:00,0,0
15485,2564.5,3,427.0,59,0,15485.0,2011-11-09 14:31:00,29,0
15488,91.32,1,73.0,2,0,15488.0,2011-09-08 10:11:00,92,0
15489,1090.03,4,148.25,47,0,15489.0,2011-11-17 08:53:00,22,0
15491,3090.85,7,232.0,108,0,15491.0,2011-09-05 15:56:00,94,0
15492,659.4599999999999,2,241.5,32,0,15492.0,2011-11-11 14:53:00,27,0
15493,1797.24,7,72.71428571428571,177,2,15493.0,2011-11-07 12:04:00,32,0
15494,1265.28,2,566.5,120,0,15494.0,2011-11-18 14:51:00,20,0
15497,1259.7,3,207.33333333333337,13,0,15497.0,2011-11-22 11:51:00,17,0
15498,12430.21,35,173.85714285714286,362,2,15498.0,2011-12-09 10:28:00,0,0
15500,1131.56,4,143.0,64,0,15500.0,2011-12-01 13:47:00,7,0
15502,6110.96,23,169.1304347826087,164,2,15502.0,2011-11-24 12:48:00,15,0
15503,141.04,1,70.0,66,0,15503.0,2010-12-12 10:57:00,362,1
15504,52.83,1,33.0,13,0,15504.0,2011-09-19 13:45:00,80,0
15505,3497.14,7,335.42857142857144,90,0,15505.0,2011-10-18 07:56:00,52,0
15506,916.76,3,268.6666666666667,121,0,15506.0,2011-11-17 12:11:00,22,0
15507,414.21,1,143.0,41,0,15507.0,2011-06-21 11:19:00,171,0
15508,1000.27,6,73.33333333333333,78,0,15508.0,2011-06-03 15:43:00,188,1
15510,250.0,1,2.0,1,0,15510.0,2011-01-13 12:10:00,330,1
15511,883.63,5,51.0,117,0,15511.0,2011-11-28 09:43:00,11,0
15512,121.0,2,34.0,7,0,15512.0,2011-07-07 10:20:00,155,0
15513,14520.08,22,252.04545454545453,183,2,15513.0,2011-11-08 16:21:00,30,0
15514,2832.15,13,132.53846153846155,96,2,15514.0,2011-11-27 14:40:00,11,0
15516,62.43,3,9.0,15,0,15516.0,2011-10-26 10:51:00,44,0
15517,267.03,1,293.0,27,0,15517.0,2011-04-20 14:02:00,232,1
15518,1850.04,13,95.15384615384616,136,2,15518.0,2011-10-06 13:05:00,63,0
15520,343.5,1,314.0,18,0,15520.0,2011-12-08 10:58:00,1,0
15521,2574.65,13,128.76923076923077,117,2,15521.0,2011-11-03 13:52:00,35,0
15522,387.49,2,273.5,47,0,15522.0,2011-11-07 11:26:00,32,0
15523,412.0100000000001,1,132.0,10,0,15523.0,2011-09-16 16:29:00,83,0
15524,440.0,1,4.0,1,0,15524.0,2011-11-15 12:09:00,24,0
15525,678.06,4,91.0,133,0,15525.0,2011-12-07 15:39:00,1,0
15526,148.44,2,12.0,4,0,15526.0,2011-11-06 15:04:00,32,0
15527,2249.9700000000003,10,97.5,128,2,15527.0,2011-11-21 12:17:00,18,0
15528,229.33,1,123.0,26,0,15528.0,2011-03-30 16:14:00,253,1
15529,3912.86,12,284.8333333333333,415,2,15529.0,2011-11-17 11:29:00,22,0
15530,1471.51,4,231.5,90,0,15530.0,2011-11-18 12:25:00,21,0
15531,1959.17,2,534.5,196,2,15531.0,2011-12-01 18:43:00,7,0
15532,1500.39,6,83.5,205,2,15532.0,2011-11-14 14:51:00,24,0
15533,746.92,5,51.2,73,0,15533.0,2011-11-20 15:35:00,18,0
15535,418.9,7,17.0,55,0,15535.0,2011-06-19 16:02:00,172,0
15537,110.92,1,29.0,24,0,15537.0,2011-06-29 13:10:00,162,0
15539,538.46,1,410.0,41,0,15539.0,2011-12-02 13:36:00,6,0
15540,213.3,1,200.0,15,0,15540.0,2011-11-28 13:51:00,10,0
15541,85.13,1,49.0,29,0,15541.0,2011-08-17 14:58:00,113,0
15543,126.16,1,84.0,26,0,15543.0,2011-02-24 15:26:00,287,1
15544,3542.51,11,282.27272727272725,122,2,15544.0,2011-12-01 09:16:00,8,0
15545,288.97,2,81.0,78,0,15545.0,2011-10-16 13:24:00,53,0
15547,4838.18,14,281.2857142857143,441,2,15547.0,2011-12-02 12:52:00,6,0
15549,1598.41,4,167.75,104,0,15549.0,2011-09-23 16:22:00,76,0
15550,575.63,4,73.75,43,0,15550.0,2011-12-05 15:38:00,3,0
15551,436.06,1,218.0,29,0,15551.0,2011-11-03 12:37:00,36,0
15552,90.12,1,60.0,17,0,15552.0,2011-05-06 14:47:00,216,1
15553,406.08,1,440.0,51,0,15553.0,2011-10-10 14:02:00,59,0
15554,217.2,1,74.0,14,0,15554.0,2011-03-07 09:00:00,277,1
15555,4723.06,20,218.75,404,2,15555.0,2011-11-27 16:19:00,11,0
15556,279.77,1,236.0,31,0,15556.0,2011-11-15 16:08:00,23,0
15557,407.63,1,193.0,16,0,15557.0,2011-11-11 12:46:00,28,0
15561,722.74,5,51.2,27,0,15561.0,2011-11-28 11:07:00,11,0
15562,134.55,1,39.0,1,0,15562.0,2010-12-23 09:55:00,351,1
15563,1319.69,7,208.57142857142856,88,0,15563.0,2011-12-01 09:36:00,8,0
15565,173.16,2,30.0,8,0,15565.0,2011-10-20 14:33:00,49,0
15567,186.01,1,223.0,7,0,15567.0,2011-11-21 10:48:00,18,0
15568,758.29,3,153.66666666666666,27,0,15568.0,2011-12-07 11:27:00,2,0
15569,1375.71,5,133.2,27,0,15569.0,2011-08-28 10:15:00,103,0
15570,3968.22,13,154.0,232,2,15570.0,2011-12-02 14:47:00,6,0
15571,640.1,4,65.5,47,0,15571.0,2011-11-28 10:02:00,11,0
15572,2498.95,7,170.28571428571428,166,2,15572.0,2011-12-05 10:09:00,4,0
15573,551.37,2,170.0,88,0,15573.0,2011-11-08 11:38:00,31,0
15574,638.97,4,77.75,131,0,15574.0,2011-06-15 12:01:00,177,0
15576,921.37,1,394.0,43,0,15576.0,2011-11-02 12:03:00,37,0
15577,258.88,3,29.666666666666668,39,0,15577.0,2011-07-11 17:03:00,150,0
15578,127.1,1,52.0,13,0,15578.0,2011-06-30 13:03:00,161,0
15579,301.04,2,54.5,45,0,15579.0,2011-10-02 12:45:00,68,0
15581,3171.52,14,19.785714285714285,134,2,15581.0,2011-08-11 09:38:00,120,0
15582,682.9100000000001,3,151.0,39,0,15582.0,2011-11-15 09:55:00,24,0
15584,718.36,5,62.2,89,0,15584.0,2011-11-16 10:55:00,23,0
15585,455.3,1,320.0,31,0,15585.0,2011-06-16 08:38:00,176,0
15587,913.68,4,78.0,3,0,15587.0,2011-10-20 13:37:00,49,0
15589,456.58,4,60.5,28,0,15589.0,2011-04-01 11:22:00,252,1
15590,-30.19,1,-1.0,1,0,15590.0,2011-02-23 16:36:00,288,1
15592,388.58,1,354.0,24,0,15592.0,2011-10-24 08:59:00,46,0
15593,199.8,1,60.0,5,0,15593.0,2011-09-30 11:46:00,70,0
15594,1767.53,6,163.66666666666666,85,0,15594.0,2011-11-24 08:53:00,15,0
15596,1343.34,9,60.888888888888886,51,0,15596.0,2011-08-31 10:55:00,100,0
15597,315.71999999999997,2,138.0,22,0,15597.0,2011-11-10 11:46:00,29,0
15598,235.68,3,52.0,14,0,15598.0,2011-11-04 13:14:00,34,0
15599,761.74,2,359.0,50,0,15599.0,2011-11-13 11:44:00,26,0
15601,6745.36,17,292.8235294117647,230,2,15601.0,2011-11-28 15:15:00,10,0
15602,1083.63,15,66.73333333333333,31,0,15602.0,2011-12-01 14:14:00,7,0
15603,48.48,1,96.0,2,0,15603.0,2011-09-22 10:04:00,78,0
15604,216.39,1,159.0,17,0,15604.0,2011-10-18 14:47:00,51,0
15605,1198.23,5,88.2,61,0,15605.0,2011-11-03 14:17:00,35,0
15606,2422.64,11,65.45454545454545,51,0,15606.0,2011-10-13 13:32:00,56,0
15607,104.76,1,202.0,13,0,15607.0,2011-01-07 12:44:00,336,1
15608,1093.68,4,178.5,59,0,15608.0,2011-11-11 13:20:00,27,0
15609,270.03000000000003,2,72.5,16,0,15609.0,2011-06-10 09:55:00,182,1
15610,112.46,1,66.0,6,0,15610.0,2011-10-19 10:36:00,51,0
15611,1568.39,15,33.2,23,0,15611.0,2011-11-30 12:36:00,9,0
15612,195.15,2,26.0,4,0,15612.0,2011-11-03 14:52:00,35,0
15615,10360.04,27,203.44444444444449,185,2,15615.0,2011-11-29 14:42:00,9,0
15618,747.031,5,85.6,39,0,15618.0,2011-11-07 08:34:00,32,0
15619,336.40000000000003,1,136.0,3,0,15619.0,2011-11-29 08:14:00,10,0
15620,1524.4,6,149.83333333333334,92,0,15620.0,2011-10-20 19:17:00,49,0
15621,1079.81,6,73.16666666666667,11,0,15621.0,2011-12-05 14:01:00,3,0
15622,3242.38,16,97.1875,169,2,15622.0,2011-12-06 14:57:00,2,0
15623,301.03,1,125.0,19,0,15623.0,2011-07-21 17:26:00,140,0
15624,588.13,4,89.25,26,0,15624.0,2011-08-15 11:38:00,116,0
15625,1504.56,8,145.75,44,0,15625.0,2011-08-31 16:13:00,99,0
15626,675.8,2,383.0,49,0,15626.0,2011-09-26 10:03:00,74,0
15628,2865.64,10,188.2,85,0,15628.0,2011-12-05 10:24:00,4,0
15630,1180.4,3,266.3333333333333,57,0,15630.0,2011-10-25 15:36:00,44,0
15632,3147.31,10,204.9,107,2,15632.0,2011-11-24 09:51:00,15,0
15634,243.55,1,99.0,15,0,15634.0,2011-11-22 16:28:00,16,0
15636,724.76,2,142.0,20,0,15636.0,2011-09-11 11:17:00,89,0
15637,223.36,1,128.0,15,0,15637.0,2011-10-18 08:28:00,52,0
15638,-94.0,1,-52.0,2,0,15638.0,2011-02-11 15:12:00,300,1
15639,425.32,1,323.0,25,0,15639.0,2011-07-28 14:30:00,133,0
15640,12260.0,17,383.2941176470589,241,2,15640.0,2011-12-05 14:35:00,3,0
15641,1887.2,4,390.5,102,0,15641.0,2011-08-26 14:04:00,104,0
15643,647.4,6,40.333333333333336,31,0,15643.0,2011-06-13 17:19:00,178,0
15644,784.2,4,134.5,166,2,15644.0,2011-06-26 14:54:00,165,0
15645,604.54,1,251.0,50,0,15645.0,2011-11-21 11:55:00,18,0
15646,425.14,4,97.0,35,0,15646.0,2011-07-05 09:53:00,157,0
15648,582.0500000000001,4,52.5,24,0,15648.0,2011-05-19 15:53:00,203,1
15649,816.0,2,96.0,1,0,15649.0,2011-01-07 13:34:00,335,1
15651,646.3,3,159.66666666666666,27,0,15651.0,2011-11-03 08:41:00,36,0
15652,337.74,1,208.0,21,0,15652.0,2011-09-09 14:22:00,90,0
15653,877.4399999999999,2,600.0,4,0,15653.0,2011-09-08 10:49:00,92,0
15654,922.53,2,237.5,15,0,15654.0,2011-11-30 13:08:00,8,0
15655,511.32,2,159.5,34,0,15655.0,2011-04-20 16:28:00,232,1
15656,748.5,4,85.75,46,0,15656.0,2011-10-25 14:56:00,44,0
15657,30.0,1,24.0,1,0,15657.0,2011-11-17 12:19:00,22,0
15658,958.9,8,29.0,40,0,15658.0,2011-06-02 15:22:00,189,1
15659,306.45,1,111.0,11,0,15659.0,2011-10-27 09:23:00,43,0
15660,1552.01,12,86.41666666666667,55,0,15660.0,2011-11-14 16:58:00,24,0
15661,309.8,2,118.0,4,0,15661.0,2011-01-26 13:56:00,316,1
15663,138.14,1,106.0,9,0,15663.0,2011-08-25 15:50:00,105,0
15664,358.63,2,70.5,19,0,15664.0,2011-10-20 10:57:00,50,0
15665,2222.21,2,827.0,92,0,15665.0,2011-06-24 14:57:00,167,0
15667,301.32,1,240.0,13,0,15667.0,2011-10-31 10:56:00,39,0
15668,76.32000000000001,1,72.0,1,0,15668.0,2011-05-06 10:39:00,217,1
15669,677.69,5,67.8,31,0,15669.0,2011-10-30 16:03:00,39,0
15670,173.05,1,91.0,12,0,15670.0,2011-02-16 10:50:00,296,1
15671,2635.49,10,168.1,52,0,15671.0,2011-11-21 12:43:00,18,0
15673,2452.57,4,347.75,107,0,15673.0,2011-09-12 16:12:00,87,0
15674,1744.02,8,134.375,88,0,15674.0,2011-09-27 15:17:00,72,0
15675,323.69,3,175.66666666666666,20,0,15675.0,2011-09-19 13:48:00,80,0
15676,3324.09,5,446.2,191,2,15676.0,2011-11-30 17:39:00,8,0
15677,657.23,1,319.0,33,0,15677.0,2011-10-21 15:36:00,48,0
15678,352.7,1,184.0,12,0,15678.0,2011-10-18 09:25:00,52,0
15679,781.28,4,292.5,98,0,15679.0,2011-11-15 16:19:00,23,0
15680,1333.68,3,317.3333333333333,61,0,15680.0,2011-11-30 13:46:00,8,0
15681,946.36,6,92.66666666666669,32,0,15681.0,2011-11-21 13:25:00,17,0
15683,193.75,1,131.0,10,0,15683.0,2011-08-14 12:56:00,116,0
15687,2981.5,11,118.9090909090909,119,2,15687.0,2011-12-01 08:33:00,8,0
15689,254.1,2,42.0,8,0,15689.0,2011-08-12 09:37:00,119,0
15690,239.76,2,204.0,19,0,15690.0,2011-12-05 15:59:00,3,0
15691,136.8,1,72.0,2,0,15691.0,2011-04-01 15:13:00,251,1
15692,191.04,1,138.0,12,0,15692.0,2011-11-11 14:12:00,27,0
15694,6423.6,15,111.0,42,0,15694.0,2011-12-09 09:44:00,0,0
15695,409.98,2,106.0,22,0,15695.0,2011-03-18 08:32:00,266,1
15696,2580.59,12,82.91666666666667,140,2,15696.0,2011-11-06 14:02:00,32,0
15699,309.65,1,113.0,18,0,15699.0,2011-11-22 08:26:00,17,0
15700,660.28,3,108.33333333333331,85,0,15700.0,2011-06-20 16:53:00,171,0
15701,1497.37,4,223.25,193,2,15701.0,2011-12-07 14:39:00,1,0
15703,211.5,1,66.0,5,0,15703.0,2011-03-20 10:51:00,264,1
15704,2283.12,4,256.0,79,0,15704.0,2011-07-22 13:35:00,139,0
15705,143.1,1,62.0,6,0,15705.0,2011-05-22 15:37:00,200,1
15706,1001.81,7,43.57142857142857,50,0,15706.0,2011-10-11 10:14:00,59,0
15707,887.95,4,141.75,126,0,15707.0,2011-11-04 14:35:00,34,0
15708,3144.31,11,106.63636363636364,124,2,15708.0,2011-10-30 10:54:00,40,0
15709,133.25,1,121.0,6,0,15709.0,2011-03-01 10:38:00,283,1
15712,1072.36,5,97.2,41,0,15712.0,2011-11-30 14:09:00,8,0
15713,346.75,3,49.666666666666664,18,0,15713.0,2011-07-19 13:34:00,142,0
