customer_id,total_revenue,total_invoices,avg_basket_size,unique_products
14577,820.41,4,85.75,86
14578,168.63,1,240.0,24
14581,133.6,1,213.0,16
14582,114.11000000000001,1,73.0,6
14583,944.01,5,140.2,243
14584,1020.06,5,75.4,68
14585,157.05,1,91.0,29
14586,134.16,3,78.66666666666667,19
14587,1563.69,10,73.7,170
14589,39.75,1,5.0,3
14591,1274.72,4,301.25,138
14592,555.74,3,134.33333333333334,132
14593,595.63,3,101.66666666666667,127
14594,356.75,2,90.5,48
14595,1740.6,6,163.0,94
14597,835.52,2,269.0,45
14598,218.67,1,187.0,49
14600,393.33,1,125.0,25
14601,213.96,1,168.0,7
14603,659.9999999999999,1,400.0,2
14606,11586.47,128,46.1484375,832
14607,10909.1,17,453.52941176470586,38
14608,1785.15,4,109.25,8
14609,601.56,4,1756.5,2
14616,406.08000000000004,3,34.666666666666664,2
14618,518.79,4,62.25,11
14619,379.51,2,72.5,20
14620,393.28000000000003,3,62.666666666666664,26
14621,1765.76,6,164.5,80
14622,320.58,1,146.0,21
14623,865.15,6,68.83333333333333,108
14624,225.85,2,81.0,13
14625,848.48,5,66.0,52
14626,2757.07,7,198.14285714285714,108
14627,-21.85,1,-5.0,5
14628,671.96,2,136.0,22
14629,928.25,3,122.33333333333333,133
14631,1006.98,3,207.33333333333334,38
14632,114.56,1,96.0,8
14633,344.90000000000003,1,96.0,20
14636,609.85,2,120.5,27
14638,443.6,1,166.0,16
14639,2952.34,8,178.5,138
14640,2024.45,8,102.875,87
14641,110.46,1,90.0,7
14642,96.12,1,76.0,2
14643,668.61,3,251.66666666666666,30
14644,780.46,4,63.0,26
14645,597.09,2,190.5,28
14646,279489.02,77,2554.7922077922076,703
14647,213.82,1,82.0,24
14649,1363.95,4,242.25,148
14651,653.75,2,171.5,95
14652,114.18,1,53.0,29
14653,1924.16,7,134.57142857142858,154
14655,1930.15,5,217.6,35
14656,284.05,2,57.0,73
14657,784.52,5,85.2,103
14658,247.15,2,23.5,27
14659,2446.63,12,98.25,147
14660,285.74,2,114.0,24
14661,107.95,1,35.0,4
14662,719.78,4,141.75,143
14664,619.16,2,226.0,78
14665,1258.38,7,71.42857142857143,63
14666,195.25,1,161.0,14
14667,9032.5,27,193.85185185185185,354
14669,1233.73,3,251.66666666666666,158
14670,381.53,2,154.5,107
14672,765.5500000000001,2,227.0,58
14673,1736.4,5,200.8,39
14675,575.76,1,328.0,93
14676,2543.2400000000002,8,312.25,30
14679,-2.55,1,-1.0,1
14680,26932.34,23,542.3478260869565,83
14681,498.95,3,25.333333333333332,6
14682,52.0,2,40.0,1
14684,1197.3,5,163.4,231
14687,628.38,1,470.0,15
14688,5048.96,27,117.74074074074075,148
14689,112.8,1,76.0,13
14690,341.96,3,53.333333333333336,42
14691,2114.33,5,141.4,50
14692,552.85,5,49.4,53
14693,172.9,1,34.0,8
14696,2070.9700000000003,9,180.66666666666666,117
14697,188.60999999999999,2,90.5,22
14698,1185.17,5,115.6,148
14699,109.13,1,77.0,8
14700,2174.45,3,435.6666666666667,80
14701,2432.76,12,73.25,273
14702,3210.29,18,79.38888888888889,196
14703,318.17,1,183.0,22
14704,1410.96,9,102.44444444444444,288
14705,179.0,1,100.0,1
14708,1096.67,4,153.75,25
14709,4911.14,14,177.28571428571428,71
14710,578.78,4,90.25,124
14711,2783.25,12,77.91666666666667,221
14712,917.07,3,105.0,21
14713,2656.8,12,134.08333333333334,146
14714,160.19,1,229.0,10
14715,867.38,4,130.25,60
14716,299.24,2,242.0,46
14719,1553.19,6,169.0,177
14720,663.8100000000001,3,73.0,34
14722,180.42,1,118.0,28
14723,1039.02,6,100.5,193
14725,602.88,1,574.0,45
14727,268.58,1,62.0,10
14729,307.64,1,194.0,69
14730,1787.13,8,122.5,317
14731,373.42,3,84.0,38
14732,2686.34,10,140.2,105
14733,9451.54,15,248.33333333333334,102
14735,5807.69,34,63.529411764705884,99
14737,1164.55,3,115.0,15
14738,1289.94,9,64.0,39
14739,3899.1,8,477.125,47
14740,1423.21,4,182.25,85
14741,1400.3400000000001,6,140.16666666666666,35
14744,1088.53,9,69.44444444444444,21
14745,1167.16,6,170.0,46
14747,294.3,2,41.0,18
14748,1311.79,6,198.66666666666666,90
14752,389.64,1,260.0,5
14753,563.15,1,211.0,30
14754,638.05,2,243.0,38
14755,4965.38,12,184.75,128
14756,738.96,1,416.0,38
14757,420.5,1,160.0,19
14758,1484.06,4,104.75,54
14759,1625.97,3,189.66666666666666,92
14760,53.8,2,14.0,5
14761,255.9,2,59.0,11
14762,300.52,1,341.0,21
14764,250.55,2,87.5,6
14765,254.11,3,45.0,38
14766,2423.07,8,165.375,111
14768,139.50000000000003,3,11.333333333333334,4
14769,10170.98,10,707.8,718
14770,876.42,2,245.0,49
14772,139.26,1,82.0,9
14775,1011.9,3,391.3333333333333,57
14776,2195.58,13,206.76923076923077,44
14777,-17.45,2,-4.5,2
14778,730.86,2,153.0,34
14779,386.15,3,28.0,40
14780,447.68,2,155.0,26
14782,200.10000000000002,1,114.0,6
14784,289.99,2,118.5,15
14785,77.4,2,42.0,2
14788,679.4399999999999,2,210.5,26
14789,197.64000000000001,1,116.0,6
14790,745.0600000000001,4,174.75,30
14792,0.0,2,0.0,2
14793,214.14,2,44.0,14
14794,1272.11,9,74.33333333333333,68
14795,131.45,1,17.0,6
14796,7685.41,27,216.03703703703704,403
14798,173.74,3,50.0,11
14799,157.70000000000002,1,146.0,13
14800,4198.63,16,225.0,248
14801,188.09,1,172.0,56
14803,549.75,3,87.33333333333333,35
14804,353.27,1,121.0,12
14805,546.4,4,28.5,30
14806,193.39000000000001,1,330.0,11
14808,2050.8,15,125.26666666666667,179
14810,2042.73,11,90.81818181818181,106
14813,112.68,2,28.0,25
14815,778.5,2,372.0,53
14816,271.85,1,5.0,4
14817,1110.34,2,327.5,52
14818,657.8,3,108.0,41
14819,272.07,2,54.5,13
14820,507.29,4,63.25,24
14821,48.800000000000004,1,20.0,2
14823,321.43,3,29.333333333333332,56
14824,1127.71,4,131.25,19
14825,2202.61,12,80.75,82
14828,2139.76,3,724.0,17
14829,644.65,6,69.0,40
14830,188.88,1,164.0,39
14834,1698.35,8,91.375,43
14836,102.45,3,15.0,5
14837,1641.2,5,286.0,96
14840,62.85,1,31.0,4
14841,3295.76,6,296.3333333333333,103
14842,2456.8,8,143.25,128
14844,3189.81,4,458.25,87
14847,309.4,1,120.0,13
14849,7904.28,28,202.0,159
14850,278.15,2,142.5,22
14851,511.35,2,162.5,28
14852,2836.69,6,291.1666666666667,96
14853,463.05,3,27.0,8
14854,2730.09,8,226.25,110
14855,645.65,2,133.5,13
14856,1290.53,3,237.0,65
14857,1165.65,3,151.66666666666666,58
14859,1352.04,5,133.8,47
14860,168.62,2,115.0,11
14861,125.79,1,117.0,6
14862,841.2,2,386.0,47
14863,266.76,1,132.0,11
14865,52.2,2,54.0,4
14866,14197.45,13,505.3076923076923,30
14867,701.33,4,81.75,32
14868,2939.64,9,155.44444444444446,96
14869,713.95,3,181.66666666666666,66
14870,327.25,1,119.0,13
14871,497.98,4,44.25,68
14873,519.68,1,168.0,28
14875,1448.72,5,110.8,47
14878,1469.45,9,88.11111111111111,62
14880,690.59,3,121.66666666666667,45
14881,255.4,1,316.0,17
14882,589.7,2,79.0,6
14883,756.64,7,112.71428571428571,39
14885,765.32,1,724.0,15
14886,364.8,1,160.0,18
14887,1862.0,1,1100.0,6
14888,369.2,1,184.0,20
14889,135.9,1,90.0,10
14890,125.65,1,51.0,7
14891,554.38,2,252.5,30
14893,1237.85,2,399.5,72
14894,655.75,1,265.0,23
14895,11020.26,24,200.95833333333334,275
14896,468.77,2,139.5,43
14897,1366.38,4,117.0,43
14898,1155.34,8,119.5,87
14901,1385.49,10,64.9,73
14902,314.11,2,104.5,20
14903,2719.83,10,147.9,227
14904,1025.44,2,992.5,66
14905,599.9,3,91.33333333333333,14
14907,3478.85,10,168.6,125
14908,277.8,1,132.0,9
14910,389.86,7,31.571428571428573,25
14911,132458.73,248,311.10887096774195,1794
14912,841.52,3,323.3333333333333,22
14913,1227.43,4,435.75,76
14915,258.83,3,35.0,12
14916,1264.84,5,226.4,72
14918,1610.15,2,337.5,39
14920,977.77,2,254.5,57
14921,1316.07,2,476.5,78
14923,749.1,1,418.0,44
14924,310.05,1,64.0,10
14929,223.88,1,136.0,11
14930,2362.96,3,386.6666666666667,116
14931,964.6800000000001,6,69.33333333333333,30
14932,363.53,1,80.0,17
14934,1888.84,3,347.0,68
14935,1784.71,1,935.0,10
14936,8117.42,9,453.6666666666667,210
14937,1617.6299999999999,4,120.75,33
14944,5842.95,14,200.07142857142858,101
14946,100.9,1,22.0,3
14947,290.82,2,89.5,14
14948,1066.57,7,94.42857142857143,56
14950,361.25,2,67.5,19
14951,311.69,1,311.0,20
14952,7912.79,15,219.66666666666666,119
14953,285.67,1,224.0,54
14954,266.85,1,113.0,75
14957,58.49,1,34.0,12
14958,483.73,3,42.666666666666664,33
14959,678.72,5,97.2,37
14960,202.06,2,93.0,23
14961,7006.58,12,307.6666666666667,193
14962,126.7,1,44.0,5
14963,1413.67,5,227.2,149
14964,206.21,1,143.0,13
14965,592.84,2,179.0,80
14966,181.77,1,178.0,35
14967,463.8,1,140.0,6
14968,147.59,1,127.0,37
14970,1592.06,4,62.5,24
14971,1068.0,3,203.66666666666666,144
14972,114.77,1,28.0,18
14973,1314.45,3,123.0,29
14974,89.94,1,37.0,17
14975,279.94,1,380.0,11
14976,765.86,8,28.75,47
14978,1910.1200000000001,5,104.0,136
14981,102.12,1,97.0,8
14984,202.37,2,29.0,37
14985,288.71,2,127.0,78
14987,326.4,2,64.0,2
14988,334.54,1,141.0,40
14995,231.98,2,51.0,53
14997,540.98,4,275.5,25
14998,399.65,2,120.0,70
15000,489.67,1,217.0,76
15002,1560.16,4,208.0,93
15004,1220.77,1,623.0,154
15005,6108.4,35,118.37142857142857,368
15006,412.83,1,247.0,121
15007,156.91,1,69.0,12
15009,1255.18,3,211.33333333333334,148
15010,308.94,1,184.0,20
15012,384.22,2,107.5,110
15014,168.47,2,46.5,29
15016,170.04,1,76.0,20
15017,125.58,1,63.0,20
15018,456.26,4,47.0,30
15019,235.01,1,146.0,64
15021,1789.84,13,60.07692307692308,287
15022,819.69,4,128.25,96
15023,6633.63,12,233.0,347
15024,1624.43,10,87.0,105
15025,356.96,1,180.0,66
15026,469.0,3,95.0,57
15027,1000.95,6,93.16666666666667,30
15028,615.88,4,112.5,35
15030,518.28,2,186.0,7
15031,653.19,4,100.0,74
15032,4454.2,5,532.4,29
15033,2466.21,11,147.1818181818182,315
15034,4241.56,11,218.0909090909091,299
15035,241.48000000000002,1,242.0,26
15036,420.64,3,103.0,107
15038,636.09,7,25.571428571428573,105
15039,19493.56,52,173.73076923076923,408
15041,179.93,1,103.0,66
15042,135.93,1,30.0,5
15043,537.0,1,300.0,3
15044,7360.64,22,122.27272727272727,233
15045,633.66,3,35.333333333333336,11
15046,4938.16,16,201.625,147
15047,343.62,1,222.0,22
15048,377.52,5,36.0,86
15049,121.17,1,63.0,3
15050,1589.88,5,224.6,68
15051,1363.66,3,332.6666666666667,130
15052,204.78,1,78.0,27
15053,684.23,3,316.0,49
15054,300.68,2,97.0,105
15057,1489.5,2,334.0,25
15058,2061.82,11,94.0,199
15059,1304.83,11,54.0,161
15060,288.5,4,61.0,81
15061,54228.74,55,519.8181818181819,71
15062,987.86,4,190.75,47
15063,370.8,1,56.0,5
15065,3135.98,6,225.83333333333334,148
15066,760.59,2,139.5,42
15067,1744.76,3,318.0,82
15068,553.36,2,182.0,96
15069,1109.53,1,520.0,70
15070,106.2,1,36.0,1
15071,982.07,2,134.5,25
15073,612.43,4,69.25,31
15074,735.67,1,431.0,41
15075,773.03,1,447.0,27
15076,880.85,1,571.0,49
15078,9623.35,38,133.39473684210526,98
15079,893.66,5,77.6,47
15081,487.35,6,31.333333333333332,26
15083,88.2,1,38.0,5
15087,306.94,1,470.0,15
15088,1140.27,3,152.33333333333334,53
15089,2420.84,6,226.5,139
15090,381.32,1,208.0,23
15091,476.96,2,171.5,30
15092,457.81,2,67.5,23
15093,4410.14,9,414.77777777777777,52
15095,1364.7,5,215.4,30
15096,219.39000000000001,1,120.0,11
15097,248.08,1,170.0,25
15098,649.5,5,12.0,2
15099,410.48,1,343.0,23
15100,635.1,6,9.666666666666666,1
15101,310.03,3,79.66666666666667,8
15103,703.36,2,164.5,35
15104,968.64,3,211.0,66
15105,2298.93,7,173.0,90
15106,1407.73,7,163.42857142857142,90
15107,247.66,8,20.25,13
15108,1291.75,5,99.4,50
15109,463.75,2,63.5,28
15110,973.2,7,34.42857142857143,17
15111,1567.48,3,236.66666666666666,70
15113,3258.81,4,560.5,77
15114,2760.56,10,309.6,136
15115,340.11,1,157.0,21
15116,1352.75,4,162.0,37
15117,1550.13,6,324.5,63
15118,244.8,1,1440.0,1
15119,266.4,1,88.0,14
15120,343.82,2,146.0,21
15121,457.72,2,99.5,28
15122,1612.13,6,131.33333333333334,65
15123,2199.31,2,597.5,93
15124,184.19,2,116.5,14
15125,11117.05,23,260.4782608695652,102
15127,406.53,1,251.0,16
15128,1419.54,8,165.75,76
15129,3447.4,11,163.0909090909091,54
15130,330.11,1,197.0,22
15132,977.9300000000001,5,135.8,49
15133,982.42,3,226.66666666666666,27
15134,1387.99,8,110.875,44
15135,127.15,2,20.5,9
15136,1282.45,5,155.0,61
15139,178.96,2,104.0,13
15140,2350.0,8,195.875,74
15142,498.74,1,365.0,26
15143,259.45,1,150.0,14
15144,6530.04,18,168.11111111111111,132
15145,1194.73,4,189.0,54
15146,1313.66,3,486.3333333333333,90
15147,608.65,2,181.5,28
15148,301.29,1,187.0,20
15149,520.8000000000001,1,128.0,23
15150,5280.83,11,328.8181818181818,282
15152,4684.24,16,168.375,196
15153,329.25,1,198.0,22
15154,210.63,2,38.5,66
15156,961.49,3,199.0,51
15157,1869.5,5,448.4,126
15158,401.4,1,198.0,7
15159,18573.68,34,335.11764705882354,363
15160,158.16,1,84.0,4
15163,304.47,2,93.0,29
15164,814.52,3,115.0,79
15165,487.75,1,160.0,27
15167,158.8,1,65.0,39
15168,106.56,1,52.0,5
15171,1034.5,2,95.0,5
15172,1624.05,5,322.2,106
15174,135.75,1,145.0,11
15175,224.14,1,454.0,23
15178,40.5,1,30.0,3
15179,2186.2,7,272.42857142857144,91
15180,87.5,1,36.0,6
15181,680.28,5,108.4,13
15182,622.85,2,126.5,24
15184,402.2,2,99.5,59
15185,310.62,1,666.0,21
15186,411.41,2,107.5,17
15187,4670.08,18,103.83333333333333,61
15189,15802.140000000001,53,113.86792452830188,80
15192,1044.32,3,306.0,36
15193,499.32,1,144.0,19
15194,7521.17,22,256.72727272727275,209
15195,3861.0,1,1404.0,1
15197,656.44,5,90.6,30
15198,193.64000000000001,2,60.0,10
15199,1268.6999999999998,4,99.0,5
15201,927.84,11,87.45454545454545,38
15203,1827.8,6,292.1666666666667,82
15204,316.58,1,258.0,9
15205,648.83,3,125.66666666666667,38
15206,420.3,4,40.5,3
15208,867.62,6,52.333333333333336,25
15210,331.18,1,228.0,20
15211,894.41,2,120.0,52
15212,88.94999999999999,2,16.5,5
15213,325.05,3,90.0,22
15214,1661.44,8,156.75,109
15215,615.99,6,35.166666666666664,35
15216,96.6,1,28.0,2
15218,5756.13,11,302.45454545454544,77
15219,305.75,1,45.0,9
15220,1758.92,7,196.71428571428572,110
15221,114.1,2,12.5,9
15222,585.0,1,440.0,5
15223,454.9,3,32.666666666666664,14
15224,310.48,3,50.0,13
15225,409.40000000000003,1,226.0,23
15226,154.41,1,71.0,8
15227,1219.4,5,150.0,43
15228,3376.96,5,450.4,110
15230,429.6,2,175.5,23
15232,612.06,2,343.0,26
15234,197.0,1,196.0,14
15235,2247.51,12,110.33333333333333,132
15236,321.05,1,269.0,15
15237,1412.32,4,267.75,94
15238,1056.54,5,137.8,49
15239,764.34,3,197.0,48
15240,1685.57,7,194.42857142857142,61
15241,1738.59,9,201.66666666666666,82
15243,316.68,1,185.0,22
15244,631.57,2,202.5,31
15245,2515.84,3,594.6666666666666,55
15246,514.15,2,123.5,32
15247,356.0,1,160.0,6
15249,6657.36,15,237.13333333333333,211
15251,10327.11,15,405.6,97
15252,740.78,2,261.0,44
15253,915.3,6,144.0,52
15254,300.36,1,275.0,18
15255,890.85,1,489.0,47
15256,98.45,1,55.0,6
15257,232.15,2,22.5,7
15258,623.16,2,71.0,32
15260,1780.77,8,107.625,62
15261,254.82,1,270.0,19
15262,178.95000000000002,1,73.0,10
15263,156.51,1,89.0,12
15264,393.74,1,265.0,23
15265,1506.12,2,306.0,76
15266,119.3,1,18.0,6
15267,1717.36,5,188.8,8
15269,408.8,1,26.0,2
15270,2298.2000000000003,9,162.11111111111111,22
15271,2386.11,16,75.375,184
15272,721.94,2,155.0,63
15274,716.57,2,309.5,44
15275,609.19,2,248.5,41
15276,128.63,1,61.0,49
15277,255.89999999999998,1,205.0,12
15279,277.41,2,92.5,21
15280,113.12,1,154.0,16
15281,2239.9500000000003,12,99.41666666666667,122
15286,240.55,1,55.0,3
15287,485.24,3,144.0,17
15288,2306.52,5,155.0,80
15289,935.1,4,249.0,43
15290,7803.7699999999995,21,211.0,93
15291,4596.51,20,103.7,63
15292,178.39000000000001,1,55.0,24
15296,3610.31,10,175.7,137
15297,635.04,4,72.5,30
15298,3774.1,14,196.57142857142858,115
15299,3787.09,11,267.27272727272725,9
15300,496.44,1,292.0,28
15301,5007.72,14,196.0,167
15303,574.02,1,248.0,31
15304,680.3000000000001,10,10.0,8
15306,1174.3500000000001,3,270.0,57
15307,205.3,1,37.0,12
15308,302.27,2,86.5,19
15311,59248.17,118,319.04237288135596,571
15312,921.1,5,102.6,42
15313,52.0,1,25.0,1
15314,327.97,1,313.0,24
15315,551.54,3,279.3333333333333,35
15316,165.0,1,100.0,1
15318,312.62,1,642.0,33
15319,204.5,1,175.0,16
15320,267.13,1,326.0,36
15321,2663.48,4,291.0,83
15322,611.27,2,187.5,42
15325,160.09,1,230.0,47
15326,311.71,1,386.0,29
15327,208.75,1,116.0,10
15329,1005.5,5,95.2,52
15330,714.96,2,656.0,10
15332,1661.06,4,163.0,29
15333,1028.56,1,344.0,16
15334,347.72,3,89.66666666666667,67
15335,167.72,1,77.0,34
15339,545.12,3,137.0,79
15341,2020.52,1,812.0,17
15342,391.76,2,138.0,24
15343,364.5,1,84.0,21
15344,476.58,5,21.2,21
15345,367.69,2,39.0,20
15346,252.42000000000002,1,144.0,17
15347,201.60000000000002,1,130.0,5
15348,158.04,1,84.0,9
15349,461.36,2,159.0,65
15350,115.65000000000002,1,51.0,5
15351,1774.81,10,69.6,160
15353,767.62,2,169.5,59
15355,277.05,2,22.5,9
15356,2667.42,10,161.9,215
15358,8235.65,29,238.89655172413794,292
15360,427.93,1,223.0,13
15361,418.92,1,336.0,7
15363,318.05,2,71.5,16
15364,913.19,2,246.5,29
15365,1330.45,9,84.22222222222223,66
15366,602.51,2,310.5,37
15367,1867.69,5,211.0,92
15368,446.94,1,230.0,4
15369,-1592.49,1,-1.0,1
15370,2097.75,8,100.5,65
15372,2007.4,1,2924.0,27
15373,2186.21,13,36.15384615384615,74
15374,168.0,1,126.0,3
15376,1203.86,3,203.0,100
15379,3631.89,8,286.625,145
15380,1682.3600000000001,6,62.333333333333336,22
15381,596.85,2,85.5,8
15382,5927.86,8,500.375,193
15384,635.76,3,197.66666666666666,35
15385,316.88000000000005,1,161.0,12
15386,394.14,1,446.0,31
15388,140.54,1,88.0,10
15389,500.0,1,400.0,1
15392,1515.73,5,253.0,74
15393,231.86,2,75.0,10
15394,2183.54,4,227.5,54
15395,107.45,1,17.0,7
15396,288.18,1,122.0,14
15397,94.0,1,20.0,6
15398,1339.63,3,255.66666666666666,60
15399,815.77,3,203.66666666666666,45
15400,666.7,6,60.0,10
15402,626.77,2,347.0,35
15405,349.1,1,193.0,8
15406,417.76,4,58.25,51
15407,1042.63,4,136.75,142
15408,267.18,1,106.0,34
15410,3450.84,8,150.0,48
15411,1329.93,5,105.0,86
15412,190.53,1,108.0,10
15414,774.9,3,147.66666666666666,37
15415,554.57,1,539.0,46
15416,3974.37,5,417.8,165
15417,508.8,1,284.0,28
15419,135.86,1,230.0,8
15421,950.36,4,125.0,40
15422,97.7,2,19.0,6
15423,43.5,1,101.0,2
15424,383.34000000000003,2,277.0,17
15426,1323.45,7,88.71428571428571,222
15427,1366.1,3,299.0,233
15428,93.78,1,102.0,6
15429,353.65000000000003,3,120.66666666666667,77
15432,171.19,1,65.0,10
15433,417.87,3,133.0,40
15434,997.48,6,106.33333333333333,40
15435,149.29,1,54.0,29
15436,1013.52,3,177.66666666666666,243
15437,198.86,1,77.0,44
15438,156.58,1,59.0,25
15440,381.44,3,65.0,50
15442,594.0,1,120.0,2
15443,3048.71,8,195.125,237
15444,1398.46,2,372.0,191
15445,113.5,1,58.0,5
15447,155.17,1,85.0,9
15448,494.64,1,232.0,28
15449,971.22,5,162.0,47
15450,429.84,1,376.0,30
15452,512.78,3,89.33333333333333,47
15453,1306.47,7,105.71428571428571,169
15454,161.6,1,72.0,23
15456,434.59000000000003,3,211.0,48
15457,228.67,1,128.0,56
15458,161.64,1,156.0,7
15460,199.10999999999999,1,100.0,53
15462,234.6,3,57.333333333333336,9
15463,126.14,1,106.0,7
15464,1044.65,1,348.0,155
15465,6945.0199999999995,24,50.708333333333336,43
15466,331.13,1,242.0,56
15467,509.93,4,75.75,41
15468,438.46,5,30.0,25
15469,504.5,4,37.5,24
15471,426.41,1,240.0,67
15472,371.56,1,251.0,76
15473,1465.2,10,55.2,4
15475,454.11,1,319.0,29
15478,1399.92,2,287.5,34
15480,905.5,1,303.0,45
15482,6393.52,16,186.375,46
15483,220.65,4,70.5,74
15484,3559.21,5,626.8,135
15485,2564.5,3,427.0,59
15488,91.32000000000001,1,73.0,2
15489,1090.03,4,148.25,47
15491,3090.85,7,232.0,108
15492,659.4599999999999,2,241.5,32
15493,1797.24,7,72.71428571428571,177
15494,1265.28,2,566.5,120
15497,1259.7,3,207.33333333333334,13
15498,12430.21,35,173.85714285714286,362
15500,1131.56,4,143.0,64
15502,6110.96,23,169.1304347826087,164
15503,141.04,1,70.0,66
15504,52.83,1,33.0,13
15505,3497.14,7,335.42857142857144,90
15506,916.76,3,268.6666666666667,121
15507,414.21,1,143.0,41
15508,1000.27,6,73.33333333333333,78
15510,250.0,1,2.0,1
15511,883.63,5,51.0,117
15512,121.0,2,34.0,7
15513,14520.08,22,252.04545454545453,183
15514,2832.15,13,132.53846153846155,96
15516,62.43,3,9.0,15
15517,267.03,1,293.0,27
15518,1850.04,13,95.15384615384616,136
15520,343.5,1,314.0,18
15521,2574.65,13,128.76923076923077,117
15522,387.49,2,273.5,47
15523,412.01000000000005,1,132.0,10
15524,440.0,1,4.0,1
15525,678.06,4,91.0,133
15526,148.44,2,12.0,4
15527,2249.9700000000003,10,97.5,128
15528,229.33,1,123.0,26
15529,3912.86,12,284.8333333333333,415
15530,1471.51,4,231.5,90
15531,1959.17,2,534.5,196
15532,1500.39,6,83.5,205
15533,746.92,5,51.2,73
15535,418.9,7,17.0,55
15537,110.92,1,29.0,24
15539,538.46,1,410.0,41
15540,213.3,1,200.0,15
15541,85.13,1,49.0,29
15543,126.16,1,84.0,26
15544,3542.5099999999998,11,282.27272727272725,122
15545,288.97,2,81.0,78
15547,4838.18,14,281.2857142857143,441
15549,1598.41,4,167.75,104
15550,575.63,4,73.75,43
15551,436.06,1,218.0,29
15552,90.12,1,60.0,17
15553,406.08,1,440.0,51
15554,217.2,1,74.0,14
15555,4723.06,20,218.75,404
15556,279.77,1,236.0,31
15557,407.63,1,193.0,16
15561,722.74,5,51.2,27
15562,134.55,1,39.0,1
15563,1319.69,7,208.57142857142858,88
15565,173.16,2,30.0,8
15567,186.01,1,223.0,7
15568,758.29,3,153.66666666666666,27
15569,1375.71,5,133.2,27
15570,3968.2200000000003,13,154.0,232
15571,640.1,4,65.5,47
15572,2498.95,7,170.28571428571428,166
15573,551.37,2,170.0,88
15574,638.97,4,77.75,131
15576,921.37,1,394.0,43
15577,258.88,3,29.666666666666668,39
15578,127.1,1,52.0,13
15579,301.04,2,54.5,45
15581,3171.52,14,19.785714285714285,134
15582,682.9100000000001,3,151.0,39
15584,718.36,5,62.2,89
15585,455.3,1,320.0,31
15587,913.6800000000001,4,78.0,3
15589,456.58,4,60.5,28
15590,-30.19,1,-1.0,1
15592,388.58,1,354.0,24
15593,199.79999999999998,1,60.0,5
15594,1767.53,6,163.66666666666666,85
15596,1343.34,9,60.888888888888886,51
15597,315.71999999999997,2,138.0,22
15598,235.68,3,52.0,14
15599,761.74,2,359.0,50
15601,6745.36,17,292.8235294117647,230
15602,1083.63,15,66.73333333333333,31
15603,48.48,1,96.0,2
15604,216.39,1,159.0,17
15605,1198.23,5,88.2,61
15606,2422.64,11,65.45454545454545,51
15607,104.76,1,202.0,13
15608,1093.68,4,178.5,59
15609,270.03000000000003,2,72.5,16
15610,112.46,1,66.0,6
15611,1568.39,15,33.2,23
15612,195.15,2,26.0,4
15615,10360.04,27,203.44444444444446,185
15618,747.031,5,85.6,39
15619,336.40000000000003,1,136.0,3
15620,1524.4,6,149.83333333333334,92
15621,1079.81,6,73.16666666666667,11
15622,3242.38,16,97.1875,169
15623,301.03,1,125.0,19
15624,588.13,4,89.25,26
15625,1504.56,8,145.75,44
15626,675.8,2,383.0,49
15628,2865.64,10,188.2,85
15630,1180.4,3,266.3333333333333,57
15632,3147.31,10,204.9,107
15634,243.55,1,99.0,15
15636,724.76,2,142.0,20
15637,223.36,1,128.0,15
15638,-94.0,1,-52.0,2
15639,425.32,1,323.0,25
15640,12260.0,17,383.29411764705884,241
15641,1887.2,4,390.5,102
15643,647.4,6,40.333333333333336,31
15644,784.2,4,134.5,166
15645,604.54,1,251.0,50
15646,425.14000000000004,4,97.0,35
15648,582.0500000000001,4,52.5,24
15649,816.0,2,96.0,1
15651,646.3,3,159.66666666666666,27
15652,337.74,1,208.0,21
15653,877.4399999999999,2,600.0,4
15654,922.53,2,237.5,15
15655,511.32,2,159.5,34
15656,748.5,4,85.75,46
15657,30.0,1,24.0,1
15658,958.9,8,29.0,40
15659,306.45,1,111.0,11
15660,1552.01,12,86.41666666666667,55
15661,309.8,2,118.0,4
15663,138.14,1,106.0,9
15664,358.63,2,70.5,19
15665,2222.21,2,827.0,92
15667,301.32,1,240.0,13
15668,76.32000000000001,1,72.0,1
15669,677.69,5,67.8,31
15670,173.05,1,91.0,12
15671,2635.4900000000002,10,168.1,52
15673,2452.57,4,347.75,107
15674,1744.02,8,134.375,88
15675,323.69,3,175.66666666666666,20
15676,3324.09,5,446.2,191
15677,657.23,1,319.0,33
15678,352.7,1,184.0,12
15679,781.28,4,292.5,98
15680,1333.68,3,317.3333333333333,61
15681,946.36,6,92.66666666666667,32
15683,193.75,1,131.0,10
15687,2981.5,11,118.9090909090909,119
15689,254.1,2,42.0,8
15690,239.76,2,204.0,19
15691,136.8,1,72.0,2
15692,191.04,1,138.0,12
15694,6423.6,15,111.0,42
15695,409.98,2,106.0,22
15696,2580.59,12,82.91666666666667,140
15699,309.65,1,113.0,18
15700,660.28,3,108.33333333333333,85
15701,1497.37,4,223.25,193
15703,211.5,1,66.0,5
15704,2283.12,4,256.0,79
15705,143.1,1,62.0,6
15706,1001.8100000000001,7,43.57142857142857,50
15707,887.95,4,141.75,126
15708,3144.31,11,106.63636363636364,124
15709,133.25,1,121.0,6
15712,1072.3600000000001,5,97.2,41
15713,346.75,3,49.666666666666664,18
15714,330.03000000000003,2,93.0,34
15716,1075.71,4,176.75,101
15717,150.3,1,70.0,7
